MLS #,Stat,Closed Date,Sold Pr,Type,Yr Blt,Street #,Str Name,Area,Zip,ASF,# Rms,# Full Baths,# Half Baths,Bsmt Bth,Beds,Bsmt. Beds,Garage Type,# Garage Spaces,# Parking Spaces,,
09577116,CLSD,5/18/2017,105000,Other,1953,8115,Knox,76,60076,0,5,1,0,No,2,0,None,0,1,,
09524637,CLSD,4/17/2017,110000,Condo,1966,7801,Niles Center,76,60077,0,4,1,0,No,1,0,None,0,1,,
09829397,CLSD,3/20/2018,111100,Condo,UNK,4934,KIRK,76,60077,0,5,1,0,No,2,0,None,0,1,,
09725929,CLSD,11/1/2017,115000,Condo,1955,8032,Kilpatrick,76,60076,0,5,1,0,No,3,0,None,0,1,,
10018383,CLSD,8/7/2018,115000,Condo,1970,5001,Madison,76,60077,0,3,1,0,No,1,0,None,0,1,,
09759453,CLSD,1/19/2018,121900,Condo,1960,10113,Old Orchard,76,60076,0,3,1,0,No,1,0,None,0,1,,
10156303,CLSD,2/8/2019,122000,Condo,1966,7801,Niles Center,76,60077,0,4,1,0,,1,0,None,0,1,,
09479558,CLSD,8/25/2017,125000,"Condo, Low Rise (1-3 Stories)",1955,8908,LAMON,76,60077,0,6,1,0,No,2,0,None,0,1,,
09983598,CLSD,7/17/2018,128000,Condo,1967,8440,SKOKIE,76,60077,0,5,1,0,No,2,0,None,0,1,,
09577598,CLSD,4/14/2017,130000,Townhouse-2 Story,UNK,4738,Main,76,60076,0,6,1,1,No,2,0,None,0,1,,
09780060,CLSD,12/7/2017,131250,Condo,1963,8955,Bronx,76,60077,0,6,1,1,No,3,0,None,0,1,,
09950512,CLSD,8/6/2018,132000,Condo,1956,4922,Kirk,76,60077,0,5,1,0,No,2,0,None,0,1,,
09890488,CLSD,6/29/2018,140000,Condo,1968,10015,Beverly,76,60076,0,5,2,0,No,2,0,None,0,1,,
09660141,CLSD,8/2/2017,143000,"Condo, Low Rise (1-3 Stories)",UNK,8950,Lamon,76,60077,0,6,1,0,No,2,0,None,0,1,,
09828300,CLSD,6/25/2018,143000,Condo,1965,8500,Skokie,76,60077,0,5,1,1,No,2,0,None,0,1,,
09883974,CLSD,7/3/2018,143000,Corridor,UNK,8720,Skokie,76,60077,0,5,1,1,No,2,0,None,0,1,,
09608512,CLSD,8/4/2017,145000,Condo,1963,10015,BEVERLY,76,60076,0,5,2,0,No,2,0,None,0,1,,
09881598,CLSD,5/15/2018,145000,Condo,1969,4700,Old Orchard,76,60076,0,5,2,0,No,2,0,None,0,1,,
09520231,CLSD,7/27/2017,147000,Condo,UNK,10113,Old Orchard,76,60076,0,5,1,0,No,2,0,None,0,1,,
09783592,CLSD,1/26/2018,149000,Condo,1963,10015,BEVERLY,76,60076,0,5,2,0,No,2,0,None,0,1,,
09599613,CLSD,7/28/2017,150000,Condo,1965,10116,PEACH,76,60076,0,6,2,0,,3,0,None,0,1,,
09770780,CLSD,5/1/2018,150000,Condo,1957,8854,LAMON,76,60077,0,6,1,0,No,2,0,None,0,1,,
09392324,CLSD,9/8/2017,158000,Mid Rise (4-6 Stories),1974,4664,Old Orchard,76,60076,0,6,2,0,No,3,0,None,0,1,,
09480452,CLSD,3/31/2017,165000,Condo,1971,4636,WASHINGTON,76,60076,0,6,2,0,No,3,0,None,0,1,,
10089642,CLSD,11/30/2018,189000,Townhouse-2 Story,1959,10027,Frontage,76,60077,0,6,1,1,No,3,0,None,0,1,,
09636594,CLSD,8/29/2017,193500,Condo,1968,5214,GALITZ,76,60077,0,6,2,0,No,3,0,None,0,1,,
09739119,CLSD,11/9/2017,205000,Townhouse-2 Story,1978,4909,CAROL,76,60077,0,6,1,1,No,2,0,None,0,1,,
09616851,CLSD,7/20/2017,206000,Townhouse-2 Story,1955,4665,Brummel,76,60076,0,7,1,1,No,3,0,None,0,1,,
09518415,CLSD,6/12/2017,210000,Townhouse-2 Story,1958,9120,NILES CENTER,76,60076,0,6,1,1,No,2,0,None,0,1,,
10100256,CLSD,11/16/2018,210000,Townhouse-2 Story,1958,8319,Kilpatrick,76,60076,0,7,1,1,No,3,0,None,0,1,,
09673315,CLSD,8/25/2017,214500,Townhouse-2 Story,1957,4902,Carol,76,60077,0,6,1,1,No,2,0,None,0,1,,
09906432,CLSD,5/4/2018,215000,Townhouse-2 Story,1958,4740,Church,76,60076,0,6,1,1,No,3,0,None,0,1,,
10067439,CLSD,10/19/2018,222500,Townhouse-2 Story,1958,8356,Kilpatrick,76,60076,0,5,1,1,No,2,0,None,0,1,,
09693528,CLSD,8/30/2017,298000,Split Level,UNK,3620,Grove,76,60076,0,7,2,1,No,3,0,None,0,2,,
09635965,CLSD,10/16/2017,355000,1 Story,1956,8945,Pottawattami,76,60076,0,7,2,0,Yes,3,0,None,0,2,,
09638626,CLSD,7/11/2017,365000,2 Stories,1898,8020,Floral,76,60077,0,8,3,0,No,4,0,None,0,2,,
09721090,CLSD,9/12/2017,147000,Condo,1969,4700,Old Orchard,76,60076,0,5,2,0,No,2,0,None,0,2,,
09404443,CLSD,3/28/2017,299000,Split Level w/ Sub,1970,9137,Crawford,76,60076,0,9,2,1,Yes,4,0,None,0,3,,
10032922,CLSD,1/4/2019,390000,1.5 Story,1963,9217,Kilpatrick,76,60076,0,8,2,0,Yes,4,0,None,0,3,,
09902091,CLSD,5/25/2018,308000,1 Story,1955,8317,Hamlin,76,60076,0,7,2,0,Yes,2,1,None,0,4,,
09683239,CLSD,9/14/2017,220000,Townhouse-2 Story,UNK,4702,MAIN,76,60076,0,6,1,1,No,2,0,None,0,4,,
10061253,CLSD,2/22/2019,185000,1 Story,1927,8052,Keating,76,60076,0,6,1,0,Yes,2,0,None,0,0,,
09525311,CLSD,5/30/2017,265000,1 Story,1914,5420,Main,76,60077,0,6,1,0,No,3,0,None,0,0,,
09583124,CLSD,7/20/2017,270000,1.5 Story,1963,8039,Kildare,76,60076,0,7,2,0,No,3,0,None,0,0,,
09686009,CLSD,11/17/2017,271000,2 Stories,1943,3924,Hull,76,60076,0,6,2,0,Yes,2,0,None,0,0,,
09707051,CLSD,11/20/2017,305000,2 Stories,1943,8241,Karlov,76,60076,0,8,1,1,No,3,0,None,0,0,,
09955493,CLSD,9/13/2018,308000,2 Stories,1967,9525,Kenneth,76,60076,0,8,1,1,No,3,1,None,0,0,,
09514738,CLSD,4/27/2017,315500,1 Story,1955,8719,KEDVALE,76,60076,0,8,2,0,Yes,3,2,None,0,0,,
09795085,CLSD,11/29/2017,320000,2 Stories,1975,8623,Springfield,76,60076,0,7,1,1,No,3,0,None,0,0,,
09637207,CLSD,8/1/2017,324900,1 Story,1956,3330,Capitol,76,60076,0,9,2,0,Yes,3,0,None,0,0,,
09899190,CLSD,6/8/2018,325000,1 Story,1955,9307,Kildare,76,60076,0,8,2,1,Yes,3,1,None,0,0,,
09838503,CLSD,6/27/2018,350000,Split Level,1957,9138,Four Winds,76,60076,0,9,2,0,No,4,0,None,0,0,,
10112609,CLSD,12/11/2018,375000,Split Level,1957,3838,White Cloud,76,60076,0,8,3,0,No,4,0,None,0,0,,
09891267,CLSD,6/25/2018,70000,Quad-2 Story,1954,9013,Lamon,76,60077,0,5,1,0,No,2,0,None,0,0,,
09896880,CLSD,5/2/2018,95000,"Condo, Low Rise (1-3 Stories)",1960,8720,Skokie,76,60077,0,4,1,0,,1,0,None,0,0,,
09401884,CLSD,7/25/2017,139000,Condo,1925,9106,Lamon,76,60077,0,5,2,0,No,2,0,None,0,0,,
09596663,CLSD,6/7/2017,140000,Condo,1956,8951,Lavergne,76,60077,0,4,1,0,No,2,0,None,0,0,,
09592802,CLSD,7/17/2017,150000,"Condo, Mid Rise (4-6 Stories)",1928,9100,Lamon,76,60077,0,4,2,0,No,2,0,None,0,0,,
09898546,CLSD,5/17/2018,225000,"Condo, Condo-Duplex",UNK,9106,LAMON,76,60077,0,7,3,0,No,3,0,None,0,0,,
09916743,CLSD,11/1/2018,225000,Condo-Duplex,UNK,4900,DAVIS,76,60077,0,7,3,0,Yes,3,0,None,0,0,,
10064363,CLSD,10/30/2018,147000,Condo,1950,9132,Kilpatrick,76,60076,110,5,1,0,No,2,0,None,0,1,,
10161225,CLSD,1/30/2019,60500,"Condo, Studio",1960,5215,Galitz,76,60077,372,2,1,0,No,0,0,None,0,1,,
09745772,CLSD,1/16/2018,98786,Condo,1955,8845,Lamon,76,60077,582,4,1,0,No,1,0,None,0,1,,
09950286,CLSD,6/28/2018,85000,Condo,1969,9211,Skokie,76,60077,600,4,1,0,No,1,0,None,0,1,,
09925511,CLSD,12/11/2018,90000,"Condo, Low Rise (1-3 Stories)",1960,8450,SKOKIE,76,60077,600,4,1,0,No,1,0,None,0,1,,
09681251,CLSD,9/22/2017,112000,Condo,1960,10117,Old Orchard,76,60076,675,4,1,0,No,1,0,None,0,1,,
09688597,CLSD,1/16/2018,101000,"Condo, Low Rise (1-3 Stories)",1955,8845,Lamon,76,60077,700,4,1,0,No,1,0,None,0,1,,
10039632,CLSD,11/17/2018,102000,Condo,UNK,5200,Galitz,76,60077,700,4,1,0,No,1,0,None,0,1,,
09647639,CLSD,7/24/2017,103000,Condo,1968,4855,DOBSON,76,60077,726,4,1,0,No,1,0,None,0,1,,
09617940,CLSD,7/21/2017,210000,Condo,2006,9655,WOODS,76,60077,733,4,1,0,No,1,0,Attached,1,0,,
09784547,CLSD,12/20/2017,135000,Condo,1953,8835,LAVERGNE,76,60077,750,5,1,0,No,2,0,Detached,1,0,,
09946233,CLSD,7/12/2018,117000,Low Rise (1-3 Stories),1960,10115,Old Orchard,76,60076,750,4,1,0,No,1,0,None,0,1,,
09761754,CLSD,12/11/2017,125900,Condo,1968,5214,Galitz,76,60077,750,4,1,0,,1,0,None,0,1,,
10037759,CLSD,9/27/2018,105000,Low Rise (1-3 Stories),1962,8460,SKOKIE,76,60077,760,5,1,0,,2,0,None,0,1,,
09827528,CLSD,2/27/2018,105000,Condo,1958,8450,Skokie,76,60077,800,4,1,0,No,1,0,None,0,1,,
09855568,CLSD,4/16/2018,110000,Low Rise (1-3 Stories),1960,10118,Old Orchard,76,60076,800,4,1,0,No,1,0,None,0,1,,
10038386,CLSD,12/14/2018,125000,Condo,1952,4930,Louise,76,60077,800,5,1,0,No,2,0,None,0,1,,
09598894,CLSD,7/7/2017,129500,Condo,1962,8440,Skokie,76,60077,800,4,1,0,No,2,0,None,0,1,,
10012447,CLSD,12/21/2018,138000,Condo,1952,4930,Louise,76,60077,800,5,1,0,No,2,0,None,0,1,,
09632410,CLSD,7/12/2017,139000,Condo,1957,4821,Hull,76,60077,800,5,1,0,,2,0,None,0,1,,
09570223,CLSD,6/6/2017,118000,Condo,1956,8106,Kilpatrick,76,60076,800,5,1,0,No,2,0,None,0,0,,
09562283,CLSD,12/28/2017,209000,"Condo, High Rise (7+ Stories)",2006,9715,Woods,76,60077,801,4,1,0,,1,0,Attached,1,0,,
09882098,CLSD,5/10/2018,215000,Condo,2008,9725,Woods,76,60077,801,4,1,0,No,1,0,Attached,1,0,,
09714146,CLSD,1/23/2018,120000,Condo,1969,8230,Elmwood,76,60077,840,4,1,0,No,1,0,None,0,1,,
09952310,CLSD,7/26/2018,134900,Condo,1957,4825,Hull,76,60077,850,5,1,0,,2,0,None,0,1,,
10062004,CLSD,10/19/2018,135000,Condo,UNK,8907,Bronx,76,60077,850,5,1,0,No,2,0,None,0,1,,
09683353,CLSD,8/30/2017,147000,Condo,1957,4825,Hull,76,60077,850,5,1,0,No,2,0,None,0,1,,
09638927,CLSD,7/18/2017,122000,Condo,1984,5406,Lincoln,76,60077,900,5,1,0,No,1,0,Attached,1,0,,
09339542,CLSD,6/29/2017,225000,Split Level,1955,5050,Jarlath,76,60077,900,6,2,0,Yes,2,0,Detached,2,0,,
09391535,CLSD,6/30/2017,88500,Condo,1957,9039,LA CROSSE,76,60077,900,4,1,0,No,2,0,None,0,1,,
09977127,CLSD,8/31/2018,95000,Low Rise (1-3 Stories),1966,4718,Russett,76,60076,900,4,1,0,No,1,0,None,0,1,,
09731581,CLSD,10/12/2017,114900,Condo,UNK,4853,DOBSON,76,60077,900,4,1,0,No,1,0,None,0,1,,
09640687,CLSD,7/14/2017,147000,Condo,1960,8712,Skokie,76,60077,900,5,2,0,,2,0,None,0,1,,
09697176,CLSD,9/6/2017,185000,Townhouse-2 Story,1959,9157,Keating,76,60076,900,4,1,1,No,2,0,None,0,1,,
10040746,CLSD,9/26/2018,192500,Condo,1976,5005,Enfield,76,60077,900,4,1,0,No,2,0,None,0,1,,
09522252,CLSD,5/12/2017,125000,Condo,1952,8300,Knox,76,60076,900,6,1,0,No,2,0,None,0,0,,
09956748,CLSD,8/16/2018,132551,Condo,UNK,9142,Lacrosse,76,60077,900,5,1,0,No,2,0,None,0,0,,
09583378,CLSD,9/20/2017,140000,Condo,1977,8710,SKOKIE,76,60077,900,5,1,1,No,2,0,None,0,0,,
10113163,CLSD,11/14/2018,262000,1 Story,1956,7836,Crawford,76,60076,919,8,2,0,Yes,3,0,Detached,2.5,0,,
10109718,CLSD,1/22/2019,198000,1 Story,1951,8329,Kedvale,76,60076,921,6,1,0,No,2,0,Detached,1,0,,
10139476,CLSD,1/25/2019,145000,Condo,1961,8500,Skokie,76,60077,923,5,1,1,,2,0,None,0,1,,
09580548,CLSD,5/5/2017,105000,Condo,1970,8230,Elmwood,76,60077,925,4,1,0,No,1,0,None,0,1,,
09912468,CLSD,6/1/2018,266000,1 Story,1951,9151,LOCKWOOD,76,60077,930,7,2,0,Yes,2,1,Attached,1,0,,
09831221,CLSD,4/12/2018,257500,1 Story,1950,8024,KILBOURN,76,60076,933,6,1,0,No,2,0,Detached,2,0,,
09930534,CLSD,6/14/2018,251000,1 Story,1955,3822,Jarvis,76,60076,937,6,1,1,Yes,2,0,None,0,2,,
09574883,CLSD,5/30/2017,262500,Split Level,1951,5319,Davis,76,60077,940,6,1,0,No,2,0,Detached,1,1,,
09768869,CLSD,11/30/2017,140000,Condo,UNK,8500,Skokie,76,60077,941,5,1,1,,2,0,None,0,1,,
10104021,CLSD,11/19/2018,280000,1 Story,1952,7616,LOWELL,76,60076,944,6,2,0,No,2,0,Detached,1,0,,
09564222,CLSD,5/5/2017,97000,Condo,1968,4838,Howard,76,60077,950,4,1,0,No,1,0,None,0,0,,
09658324,CLSD,7/31/2017,99500,"Condo, Mid Rise (4-6 Stories)",1968,5214,GALITZ,76,60077,950,4,1,0,No,1,0,None,0,1,,
09718444,CLSD,1/24/2018,95000,Condo,1960,8720,Skokie,76,60077,950,4,1,0,No,1,0,None,0,0,,
09497580,CLSD,4/21/2017,240000,1 Story,1957,8343,Lawndale,76,60076,952,5,2,0,Yes,3,0,Detached,2,0,,
09580815,CLSD,6/8/2017,139500,Low Rise (1-3 Stories),1965,8500,Skokie,76,60077,965,5,1,1,No,2,0,None,0,1,,
09924873,CLSD,6/6/2018,227500,Condo,2007,9715,Woods,76,60077,968,4,1,1,No,1,0,Attached,1,0,,
09565015,CLSD,7/28/2017,180000,1 Story,1956,5144,Greenwood,76,60077,968,5,2,0,Yes,2,0,Detached,2,0,,
10080740,CLSD,11/19/2018,155000,Condo,2000,7450,Lincoln,76,60076,972,4,1,0,No,1,0,Attached,1,0,,
09377598,CLSD,4/11/2017,172000,"Condo, Mid Rise (4-6 Stories)",2002,7450,Lincoln,76,60076,972,4,1,0,No,1,0,Attached,1,0,,
09593639,CLSD,5/30/2017,170000,Condo,2004,5055,Madison,76,60077,978,3,1,0,,1,0,Attached,1,0,,
10128619,CLSD,11/14/2018,180000,Condo,2004,5155,MADISON,76,60077,978,3,1,0,,1,0,Attached,1,0,,
09734639,CLSD,10/19/2017,217500,Condo,2007,9715,Woods,76,60077,980,4,1,0,,1,0,Attached,1,0,,
09524500,CLSD,5/16/2017,250000,1 Story,1952,7620,Kolmar,76,60076,986,5,1,0,No,2,0,Detached,2,0,,
09525078,CLSD,4/19/2017,260000,1 Story,1952,8239,Keystone,76,60076,986,5,1,0,No,2,0,Detached,2,0,,
10138384,CLSD,2/20/2019,305000,1 Story,1954,8305,TRUMBULL,76,60076,988,9,2,0,Yes,3,1,Detached,2,0,,
09943233,CLSD,7/3/2018,255000,Other,1953,8541,Laramie,76,60077,992,7,1,1,Yes,3,0,Detached,2,0,,
09479715,CLSD,4/26/2017,188000,1 Story,1938,8451,Kedvale,76,60076,993,5,1,0,No,2,0,Detached,2,0,,
10122449,CLSD,11/26/2018,210000,1 Story,1954,9001,Laramie,76,60077,995,8,1,1,No,3,1,Detached,1,0,,
09963177,CLSD,6/28/2018,145000,Condo,1976,5005,ENFIELD,76,60077,995,4,1,0,No,1,0,None,0,1,,
09605359,CLSD,6/7/2017,137000,Condo,1976,5005,ENFIELD,76,60077,1000,4,1,0,No,1,0,Attached,1,1,,
09911397,CLSD,6/7/2018,119900,Condo,1966,7861,Niles Center,76,60077,1000,4,1,0,,1,0,Attached,1,0,,
10110826,CLSD,11/9/2018,127500,Condo,1972,4840,Foster,76,60077,1000,4,1,0,No,1,0,Attached,1,0,,
09819645,CLSD,4/16/2018,130000,Condo,1976,4900,Foster,76,60077,1000,4,1,0,,1,0,Attached,1,0,,
09867688,CLSD,3/28/2018,135000,Condo,1976,4900,Foster,76,60077,1000,4,1,0,No,1,0,Attached,1,0,,
09999349,CLSD,8/24/2018,135000,Condo,1975,9530,Lamon,76,60077,1000,4,1,0,No,1,0,Attached,1,0,,
09963893,CLSD,8/14/2018,140000,Condo,1975,9530,Lamon,76,60076,1000,4,1,0,No,1,0,Attached,1,0,,
10098030,CLSD,10/18/2018,140000,"Condo, Low Rise (1-3 Stories), Mid Rise (4-6 Stories)",1975,9530,Lamon,76,60077,1000,5,1,0,No,1,0,Attached,1,0,,
09992790,CLSD,7/13/2018,160000,Condo,1976,4900,Foster,76,60077,1000,4,1,0,No,1,0,Attached,1,0,,
09891408,CLSD,4/16/2018,161000,"Condo, Mid Rise (4-6 Stories)",1972,4840,FOSTER,76,60077,1000,4,1,0,No,1,0,Attached,1,0,,
10150557,CLSD,1/25/2019,161000,Condo,1976,4900,Foster,76,60077,1000,4,1,0,No,1,0,Attached,1,0,,
09372487,CLSD,6/27/2017,265000,"Condo, High Rise (7+ Stories)",2008,9715,Woods,76,60077,1000,4,1,0,No,1,0,Attached,1,0,,
09625336,CLSD,8/4/2017,282000,1 Story,1957,9230,Lorel,76,60077,1000,5,1,0,No,3,0,Detached,2,3,,
10108578,CLSD,11/19/2018,180000,2 Stories,1954,8522,Drake,76,60076,1000,6,1,1,Yes,3,0,Detached,2,0,,
09568746,CLSD,4/10/2017,225000,1 Story,1957,8603,Frontage,76,60077,1000,7,1,0,No,3,0,Detached,1,0,,
10164332,CLSD,2/5/2019,225000,1 Story,1955,8427,Central Park,76,60076,1000,5,1,0,No,3,0,Detached,2,0,,
09398121,CLSD,5/24/2017,240000,Split Level,1951,8318,Ridgeway,76,60076,1000,5,1,1,No,3,0,Detached,2,0,,
09695010,CLSD,9/29/2017,250000,1 Story,1954,5345,Davis,76,60077,1000,5,1,1,Yes,3,0,Detached,2,0,,
09862778,CLSD,6/22/2018,265000,1 Story,1954,9222,Lorel,76,60077,1000,5,2,0,Yes,3,0,Detached,2,0,,
09753970,CLSD,12/13/2017,270000,1 Story,1957,8619,Frontage,76,60077,1000,8,2,0,Yes,3,1,Detached,2,0,,
09655810,CLSD,7/17/2017,287000,1 Story,1956,8742,Ridgeway,76,60076,1000,8,2,0,Yes,3,1,Detached,2,0,,
09500427,CLSD,3/30/2017,288000,1 Story,1956,3521,Main,76,60076,1000,6,1,1,Yes,2,1,Detached,2,0,,
09938457,CLSD,7/13/2018,115500,Condo,1976,5005,ENFIELD,76,60077,1000,4,1,0,No,1,0,None,0,1,,
09566178,CLSD,4/17/2017,119500,Condo,1962,9117,Keating,76,60076,1000,4,1,0,No,2,0,None,0,1,,
09948741,CLSD,9/25/2018,120000,Condo,1963,4718,Russett,76,60076,1000,5,1,1,,2,0,None,0,1,,
09586176,CLSD,9/26/2017,123000,Condo,1961,4635,Main,76,60076,1000,4,1,0,No,2,0,None,0,1,,
09738846,CLSD,1/5/2018,123000,Condo,1969,8521,Lotus,76,60077,1000,5,1,0,No,2,0,None,0,1,,
09400390,CLSD,5/22/2017,132500,Condo,1954,9103,Keating,76,60076,1000,5,1,0,No,2,0,None,0,1,,
09519461,CLSD,5/19/2017,135000,Condo,1962,4643,Main,76,60076,1000,5,1,1,No,2,0,None,0,1,,
09672203,CLSD,7/27/2017,137000,Condo,UNK,8001,Lockwood,76,60076,1000,5,2,0,No,2,0,None,0,1,,
09715862,CLSD,10/10/2017,137500,Condo,1962,4641,Main,76,60076,1000,5,1,1,No,2,0,None,0,1,,
09952189,CLSD,6/25/2018,146600,Condo,1967,8030,Kenton,76,60076,1000,6,1,0,No,2,0,None,0,1,,
09983453,CLSD,7/19/2018,150000,Condo,1962,4641,Main,76,60076,1000,5,1,1,No,2,0,None,0,1,,
09939218,CLSD,6/18/2018,161800,Condo,1965,4718,Russett,76,60076,1000,5,2,0,No,2,0,None,0,1,,
09901873,CLSD,4/9/2018,163500,Condo,1968,5214,Galitz,76,60077,1000,5,2,0,No,2,0,None,0,1,,
10170002,CLSD,2/25/2019,130000,"Cluster, Mid Rise (4-6 Stories)",1975,4901,Golf,76,60077,1000,4,1,0,No,1,0,None,0,2,,
10069026,CLSD,9/25/2018,215000,1 Story,1957,7743,Prairie,76,60076,1000,6,1,0,No,3,0,None,0,0,,
09579948,CLSD,6/22/2017,279000,1 Story,1953,3639,CAROL,76,60076,1000,5,2,0,Yes,2,0,None,0,0,,
09515545,CLSD,5/1/2017,130500,Condo,1962,4643,Main,76,60076,1000,5,1,1,No,2,0,None,0,0,,
10122575,CLSD,12/21/2018,132800,Condo,1960,8710,Skokie,76,60077,1000,5,1,1,No,2,0,None,0,0,,
09512535,CLSD,5/31/2017,140000,"Condo, Mid Rise (4-6 Stories)",1975,4901,Golf,76,60077,1000,4,1,0,No,1,0,None,0,0,,
09813613,CLSD,1/26/2018,230000,1 Story,1957,8636,Avers,76,60076,1003,8,2,0,Yes,2,2,Detached,1.5,0,,
09562761,CLSD,5/19/2017,215000,1 Story,1949,8621,LE CLAIRE,76,60077,1005,5,1,0,,2,0,Attached,1,0,,
09750494,CLSD,12/19/2017,264000,1 Story,1956,5359,conrad,76,60077,1006,7,2,0,Yes,2,1,Detached,2,0,,
10055801,CLSD,12/28/2018,200000,1 Story,1952,8339,Karlov,76,60076,1007,7,1,0,No,2,0,Detached,1,0,,
09967970,CLSD,8/6/2018,279000,Split Level,1955,7609,Park,76,60077,1008,5,2,0,No,2,0,Detached,2,0,,
09480961,CLSD,6/15/2017,304500,Split Level,1955,7617,Park,76,60077,1008,7,2,0,No,2,0,Detached,1.5,0,,
09948473,CLSD,7/31/2018,240000,Townhouse-2 Story,1942,8310,Lawndale,76,60076,1008,6,1,0,No,2,0,Detached,2,0,,
10042325,CLSD,9/10/2018,270000,1/2 Duplex,1944,8311,Monticello,76,60076,1008,6,2,0,Yes,2,0,Detached,1,0,,
10031231,CLSD,8/30/2018,145000,Condo,1975,8161,Niles Center,76,60077,1008,5,1,1,No,2,0,None,0,1,,
09924501,CLSD,6/15/2018,325000,1 Story,1958,8048,East Prairie,76,60076,1010,5,2,0,Yes,3,0,None,0,2,,
09874578,CLSD,4/12/2018,309500,1 Story,1954,8527,Central Park,76,60076,1012,8,2,0,Yes,3,1,Detached,2,0,,
09775615,CLSD,2/26/2018,247500,1 Story,1953,5148,Sherwin,76,60077,1014,5,1,0,No,2,0,Detached,2,0,,
09940038,CLSD,7/9/2018,154000,Mid Rise (4-6 Stories),1977,4901,Golf,76,60077,1016,5,1,0,,1,0,Attached,1,0,,
09603368,CLSD,6/6/2017,260000,1 Story,1953,7426,Keeler,76,60076,1020,6,2,0,Yes,2,0,Detached,2.5,0,,
10038123,CLSD,9/17/2018,236500,1 Story,1965,4150,Main,76,60076,1020,6,1,0,No,3,0,None,0,4,,
09573908,CLSD,5/22/2017,134000,Condo,1966,8460,Skokie,76,60077,1020,5,1,0,,2,0,None,0,0,,
10106668,CLSD,1/9/2019,259000,1 Story,1960,3749,Main,76,60076,1023,5,2,0,No,2,0,None,0,0,,
09727872,CLSD,4/5/2018,275000,1 Story,1960,10043,Bronx,76,60077,1025,7,2,0,Yes,3,0,Detached,2,2,,
09869430,CLSD,4/6/2018,205000,1 Story,1952,7540,Kolmar,76,60076,1025,5,1,1,Yes,3,0,Detached,2,0,,
09738241,CLSD,11/2/2017,225000,1 Story,1960,7446,Crawford,76,60076,1025,7,1,0,No,3,0,Detached,2,0,,
09901871,CLSD,6/14/2018,250000,1 Story,1953,5310,Davis,76,60077,1025,5,1,0,No,2,0,Detached,2,0,,
09974349,CLSD,8/23/2018,250000,1 Story,1956,4943,ELM,76,60077,1025,8,1,0,No,3,0,Detached,2,0,,
09699770,CLSD,9/29/2017,259000,1 Story,1956,8238,Central Park,76,60076,1025,5,1,0,No,3,0,Detached,2,0,,
09954505,CLSD,8/31/2018,336500,1 Story,1951,5252,Harvard,76,60077,1025,8,2,0,Yes,3,0,Detached,2,0,,
09701517,CLSD,8/10/2017,208500,Townhouse-2 Story,1958,4803,Davis,76,60077,1025,6,1,1,No,3,0,None,0,1,,
09519824,CLSD,3/16/2017,220000,1 Story,1959,10036,Bronx,76,60077,1025,5,1,0,No,2,0,None,0,2,,
10128132,CLSD,12/14/2018,255000,1 Story,1952,5124,Chase,76,60077,1028,7,2,0,Yes,2,0,Detached,2,0,,
09631957,CLSD,8/15/2017,180100,Townhouse-2 Story,1959,4725,Madison,76,60076,1034,5,1,1,No,2+1 bsmt,1,None,0,1,,
09617337,CLSD,6/16/2017,168000,Townhouse-2 Story,1958,9028,Bronx,76,60077,1036,5,1,1,No,2,0,None,0,1,,
09839853,CLSD,3/15/2018,175000,Townhouse-2 Story,1958,9024,Bronx,76,60077,1036,5,1,1,No,2,0,None,0,1,,
09930539,CLSD,6/11/2018,220000,1 Story,1957,7500,Kilbourn,76,60076,1037,6,2,0,Yes,2,0,Detached,2,0,,
09571890,CLSD,3/22/2017,232000,1 Story,1956,8453,St Louis,76,60076,1037,7,2,0,Yes,3,0,None,0,0,,
09629447,CLSD,6/29/2017,339000,1 Story,1954,5156,CHASE,76,60077,1037,9,1,1,Yes,3,1,None,0,0,,
09569513,CLSD,5/5/2017,250000,1 Story,1959,4932,Old Orchard,76,60076,1039,8,1,0,No,3,0,Detached,2,0,,
09796532,CLSD,5/21/2018,245000,1 Story,1955,5045,Greenleaf,76,60077,1040,7,1,0,No,3,0,Detached,2,0,,
10108349,CLSD,11/19/2018,265000,1 Story,1959,5005,Greenleaf,76,60077,1040,7,1,0,No,3,0,Detached,2,0,,
09630518,CLSD,7/11/2017,277500,1 Story,1956,8637,Avers,76,60076,1040,6,2,0,No,3,0,Detached,2,0,,
09623875,CLSD,6/15/2017,170000,Townhouse-2 Story,1958,9519,Gross Point,76,60076,1040,5,1,1,No,2,0,None,0,1,,
09591095,CLSD,6/6/2017,258000,1 Story,1962,3640,Main,76,60076,1040,7,1,2,Yes,2,2,None,0,2,,
09701189,CLSD,9/13/2017,277500,1 Story,1955,3860,Fargo,76,60076,1040,7,2,0,Yes,3,0,None,0,2,,
09660327,CLSD,8/4/2017,130000,Mid Rise (4-6 Stories),1975,4840,Foster,76,60077,1050,4,1,0,No,1,0,Attached,1,0,,
09804820,CLSD,3/26/2018,160000,Condo,1997,5000,Oakton,76,60077,1050,4,1,0,No,1,0,Attached,1,0,,
09667610,CLSD,8/31/2017,149000,Condo,UNK,8500,SKOKIE,76,60077,1050,5,2,0,No,2,0,None,0,1,,
09647130,CLSD,8/15/2017,167500,Condo,1968,5214,Galitz,76,60077,1051,5,2,0,No,2,0,None,0,1,,
